acc_x_mean,acc_x_std,acc_y_mean,acc_y_std,acc_z_mean,acc_z_std,acc_sma,dom_freq,spectral_energy,activity,sample_id,window_idx
0.05474337118894158,9.850608835316669,0.9570097194777595,0.00828989047987789,0.00501421526821916,0.006688717221681621,979.8173270429846,0.0,19394.790130787464,still,still_05,10
0.05571167889719054,9.847164568274913,0.951190811215025,0.008201476240568904,0.004074246738571549,0.011052939520609647,979.4232979047453,0.0,19379.193580387582,still,still_05,11
0.06251249180147138,9.851474357373787,0.946485227406627,0.005831362582267471,0.007565907143248585,0.006866349703024917,979.8067919952243,0.0,19394.3766715462,still,still_05,12
0.06203513558615334,9.856690503130055,0.9559870271971731,0.007514299935261414,0.006831700598434817,0.006924355341052434,980.4110082464015,0.0,19418.302512985614,still,still_05,13
0.055125557826925964,9.853918518682923,0.9580686646278458,0.007946700832332365,0.006202478494386275,0.006340299637214871,980.1537297331926,0.0,19408.111727240837,still,still_05,14
0.04913745892017775,9.852595223320854,0.9522074587417372,0.008060016012812313,0.004466394567941969,0.006413600243438978,979.964252352289,0.0,19400.60673180151,still,still_05,15
0.03718845195353328,9.863467197225551,0.9500835248918245,0.013394631323767647,0.009731347842723073,0.004832569414052994,981.0107219344397,0.0,19442.070777578145,still,still_05,16
0.03194962049636873,9.86611833476057,0.9534219942911707,0.011500538353947522,0.008981106429304055,0.00937818512806692,981.3020079135081,0.0,19453.616339076183,still,still_05,17
0.03993778083134777,9.860350753321793,0.9531863361898095,0.010146730797601306,0.008365189781743129,0.011971315499191438,980.7343724638625,0.0,19431.11688756658,still,still_05,18
0.06474972008304158,9.86509411744397,0.9547604045482597,0.007641043228027815,0.006149188312147304,0.007462621967517131,981.2290937658886,0.0,19450.72231912561,still,still_06,0
0.06371947731634578,9.872189502523403,0.9608028850170097,0.007897521052696121,0.0065696975155691666,0.008980941051902636,981.9855073061436,0.0,19480.722852038147,still,still_06,1
0.053821892825641975,9.871206100540931,0.9661036525109802,0.005886152433720959,0.008258306958580756,0.0075947667484168035,981.9335693278166,0.0,19478.66384959596,still,still_06,2
0.04343939886776482,9.850688915060024,0.9629358841915323,0.008426869601027395,0.016426942887402738,0.007418299223204277,979.8765467093897,0.0,19397.160566969647,still,still_06,3
0.04094838593719579,9.841910709034313,0.9608028886294124,0.005925087142865944,0.007861912971455002,0.006728592764575043,978.9898825472934,0.0,19362.050710327378,still,still_06,4
0.045058783933971815,9.854207087044765,0.9546078341175811,0.00553502512175181,0.007895135430551323,0.011506441131865539,980.1443970969943,0.0,19407.74306205744,still,still_06,5
0.04709510008494054,9.862920337253147,0.9501968212802001,0.008197611863632553,0.006356471613646838,0.009609363687305082,980.9618290552388,0.0,19440.12817507903,still,still_06,6
0.04618268554108306,9.854939778645834,0.9509929141612968,0.007450441497995662,0.012316197707995257,0.013153834335653562,980.1828433109164,0.0,19409.277488891643,still,still_06,7
0.04079279220766486,9.844752167210434,0.9401889593914302,0.004966105716526516,0.007700684024679844,0.014389983779870642,979.0744130393823,0.0,19365.394506695822,still,still_06,8
0.042060202533247444,9.855219243752837,0.9346555585813041,0.005492406235012068,0.012294687209628044,0.009019938369627322,980.0540103692338,0.0,19404.17437755305,still,still_06,9
0.04582013656394645,9.858028960950447,0.932604133480727,0.003899980776754001,0.008736559753471542,0.0070034776459648755,980.3131933409707,0.0,19414.431512890165,still,still_06,10
0.04979155754501166,9.849521155309196,0.9354863979599692,0.005929704295244547,0.00402071344315305,0.008575914149502716,979.5037703808212,0.0,19382.378021803484,still,still_06,11
0.049448646680273156,9.847783936394585,0.9398354755507575,0.007664494369029967,0.005603755501549018,0.006335680402989555,979.3731237804901,0.0,19377.209936266125,still,still_06,12
0.038501180877739696,9.848286927348436,0.9365468561047255,0.009472215059589364,0.00556688568927662,0.006098583615561011,979.3871442854313,0.0,19377.764639750978,still,still_06,13
0.04098464080104318,9.859013875325521,0.9360528841163173,0.010796791900942026,0.010214540532667188,0.005372476669560629,980.4408143528075,0.0,19419.488927479833,still,still_06,14
0.05505002700168673,9.870278599286321,0.939481992312152,0.006992147412681187,0.006117946136371316,0.006728015879462787,981.5896096629192,0.0,19465.01730991726,still,still_06,15
0.05468445692700564,9.866400824652779,0.9361238798709831,0.007588448912027229,0.009867857594335509,0.008311743473163323,981.1759151313364,0.0,19448.620156792556,still,still_06,16
0.05216474221511317,9.856276608476735,0.930939429336124,0.005979135824938467,0.00791924465251736,0.006052536956488779,980.1281501022501,0.0,19407.100992273765,still,still_06,17
0.05008612862891616,9.850570996602377,0.9309802163730968,0.006145761670397385,0.007056023820045521,0.010974894259152337,979.5654919280091,0.0,19384.825410807014,still,still_06,18
7.925295963130816,-2.0452243675186175,2.472411187259819,4.071863345348127,1.7720964202110818,2.9332321107637243,982.8017232322989,0.0,19798.139206658496,walking,walking_01,0
8.877946054092561,-3.6947523078533133,1.4116052303609035,0.7155756289523855,0.45636818158743775,1.2927880646587393,972.8622365640466,0.0,19148.669217589995,walking,walking_01,1
8.538914526351775,-4.040782543143841,2.2990765607718266,0.4261501246361963,0.287707768205139,0.5900637486966976,964.7640203192772,0.0,18820.498942950853,walking,walking_01,2
8.423741817474365,-4.093426152913257,2.2810050104603623,0.8655486614878806,0.26860790061359074,0.5869725963809652,956.8810485728973,0.0,18562.993961809258,walking,walking_01,3
8.719143650748514,-3.9809997611575656,2.2109318706724377,1.122343077507379,0.2062313366602188,0.4774618714509148,976.7328450641407,0.0,19366.931458576222,walking,walking_01,4
8.694154936857897,-3.968086974789398,1.9602459331955573,0.9221765162939995,0.11692611785456562,0.5217785510317794,968.6152172203613,0.0,19011.880075854184,walking,walking_01,5
8.45238464528864,-3.981155347342443,1.8601854582025548,0.9521367068593551,0.2693853499266923,0.3865447565767874,945.2422880638815,0.0,18121.317425012676,walking,walking_01,6
8.616259762735078,-4.048400611588449,2.0206360070392337,1.0506077067245558,0.36193428764073016,0.32520686535376925,965.8513267402326,0.0,18932.10380723484,walking,walking_01,7
8.712392609528822,-4.060561107866691,1.8597020609210235,0.7352738460154654,0.29865171260692436,0.40302008413835166,971.382751433228,0.0,19098.832113683708,walking,walking_01,8
8.568590626572117,-3.9945394535257357,1.74514114013826,0.6062429569307857,0.16752673016548159,0.3762560219084343,952.9927730168007,0.0,18376.70553025346,walking,walking_01,9
8.617466782078598,-3.894152696686562,1.855781999501315,0.921438138827514,0.10224880190920395,0.35502515313536104,955.713235335811,0.0,18517.730560791962,walking,walking_01,10
8.800050908868963,-3.8304755037481133,1.6350999998323845,0.8986863183882939,0.13017276161642627,0.3943584405571531,965.7466577298085,0.0,18901.776544414202,walking,walking_01,11
8.607528378265073,-3.757198321698892,1.5677776962819725,0.7865559566652601,0.10394219714027907,0.34861348153902993,943.9145234390429,0.0,18049.813036998785,walking,walking_01,12
8.98647956655483,-3.2726970646116467,2.035400807255446,1.256905725543838,0.7698030472828735,0.9477120348146828,977.9532222732914,0.0,19429.912466852275,walking,walking_01,13
6.136366454037753,-1.6983662979169325,5.438340529046878,3.789168374911604,1.333320094995281,3.46487823719969,974.6587231323219,0.0,19322.877613393804,walking,walking_01,14
4.172059989637798,-0.6978386148358836,7.138827783892853,4.716704231380183,2.4708202580737044,2.708045931972917,987.2992975655419,0.0,20195.605130651205,walking,walking_02,0
8.129114909605546,-3.78219153890104,2.368364199243411,3.5773500676833447,1.6349131777300372,2.9935282377923533,1017.4486560499221,0.0,21388.835798046155,walking,walking_02,1
8.170431922180484,-5.32737941693778,-0.19020825711748035,1.0834465742503199,1.0331275723456976,0.7599714699127831,977.491506568921,0.0,19352.57899697677,walking,walking_02,2
7.4505170523518265,-6.1917865974734525,-0.14783081890941088,0.8084624473765412,0.5646450376905007,0.6702136323989705,963.024195110637,0.0,18801.693114434438,walking,walking_02,3
7.643710261643535,-6.162263056244513,-0.19086083848819588,0.9772435553518456,0.5856387711859857,0.7903558831038963,977.4606022887929,0.0,19388.277989234728,walking,walking_02,4
7.863011586545694,-5.8370733212943025,-0.18957832140725744,0.8475150261438512,0.5989198910840385,0.5164457042139113,972.3290440268208,0.0,19180.159884721237,walking,walking_02,5
7.661023530093106,-5.754214277171125,-0.20222372130133362,0.800597256165649,0.5380184994742314,0.6340415217730457,952.7885058802706,0.0,18394.10488716188,walking,walking_02,6
7.569623455856785,-5.793556858794858,-0.18259321123060554,0.9667256967338713,0.5815195411814601,0.8915560000387903,950.3448076725981,0.0,18326.341681312933,walking,walking_02,7
7.704962937518804,-6.024790561560429,-0.23739701396588123,0.9629149889031174,0.6454377354815061,0.8196857017547434,974.1456047832478,0.0,19261.224279708713,walking,walking_02,8
7.787444292896926,-6.024906900193956,-0.6087437512146102,0.8174131678872585,0.5839811184036879,0.7258735248073631,980.8360867318225,0.0,19503.720557387554,walking,walking_02,9
7.821962004960185,-5.775038179725107,-0.5621728325130964,0.6948352027616757,0.4762758758530356,0.8002511679570168,968.0640097663218,0.0,18989.96247851386,walking,walking_02,10
7.638663335279985,-5.810241670319528,-0.3202832383338851,0.8327201171805031,0.5356951354520622,0.8876987971086654,956.565514475058,0.0,18546.498688124168,walking,walking_02,11
7.7586911712029965,-5.82964861995042,-0.15381287715651773,0.9773275697648681,0.5933073805532614,0.8636533391365921,966.6989020277509,0.0,18968.933587262207,walking,walking_02,12
7.8275633917914496,-5.7763962215847435,-0.21551265560015284,0.9456803254262424,0.44938571276121686,0.7831282332806622,967.7073130409993,0.0,19002.11516904193,walking,walking_02,13
8.626004787406536,-5.415646495241107,-0.7671368272241318,1.7972173140783045,0.667367302866695,0.8286579478334647,1022.2181910960365,0.0,21314.673272429416,walking,walking_02,14
6.344448378591826,-3.3310901080869666,2.8868347695755836,4.2010650134272955,1.878229930724216,4.275259472355417,970.6888928450533,0.0,19331.808122575538,walking,walking_02,15
7.716525241281047,-4.123239783927648,2.1584046004396495,3.4584180079932016,1.6559480451992374,3.045628796566317,999.4285264154114,0.0,20502.60958512773,walking,walking_03,0
8.6469147951916,-5.117064827620381,0.6636804789304733,0.8367285744868274,0.365212799001076,0.6799357166190421,1000.7100345667719,0.0,20281.64089915914,walking,walking_03,1
8.39905826491539,-4.921507474147912,0.5492147323910637,0.6382437449700145,0.3826755699035389,0.5189786820751077,968.0389600623041,0.0,18958.770469088056,walking,walking_03,2
8.14410780897044,-5.102177672915989,0.4719948403800678,0.9019237677693943,0.534246894256016,0.558716256442824,956.1840075207056,0.0,18540.478631587153,walking,walking_03,3
8.069215774536133,-5.505410574903392,0.2330841880592734,1.004216719621332,0.4530564858107904,0.6552688286660139,971.100569550961,0.0,19140.3964439509,walking,walking_03,4
8.208334850542473,-5.510342747274072,-0.0997855407421035,0.8489536896786877,0.38980848554609826,0.6218405364195656,982.0232386134321,0.0,19543.074981408023,walking,walking_03,5
8.26207063174007,-5.186902301480072,-0.04282759777223221,0.8858299240408524,0.39478923402794586,0.5943506181148257,968.2449526631243,0.0,19019.31987739259,walking,walking_03,6
8.077913948983857,-5.193508249340636,0.176984282455059,0.9162326632372746,0.4134405074568054,0.7366050721174339,954.8556108352226,0.0,18496.60655364789,walking,walking_03,7
8.166463485871903,-5.407839611323193,0.4510244122809834,1.0573344910090976,0.49383140927968106,0.941756790670997,976.8680321886678,0.0,19379.36353802756,walking,walking_03,8
8.135134735492745,-5.297044662514118,0.8251975194522829,1.1155481887977083,0.5950719589124345,0.9341463340425441,970.8210720346012,0.0,19161.803506881675,walking,walking_03,9
8.15412925469755,-5.139133467818752,0.835034677476594,0.8585595983523779,0.45734351509592386,0.6949601387643046,961.4074553816796,0.0,18744.01603492476,walking,walking_03,10
8.100136622033938,-5.025271959979125,0.7062361655813275,0.8889030442932999,0.3265504245188803,0.4469212285769552,948.1587795737116,0.0,18234.359484473043,walking,walking_03,11
8.092227097713586,-5.178013801574707,0.712876852865171,1.0622589918920478,0.4001660898556216,0.5157920548535424,956.5912944876222,0.0,18584.599777878804,walking,walking_03,12
8.162541996348988,-5.3742418867169,0.4856070423066014,1.102415166253726,0.5284056611968417,0.6537419295843621,972.3399335834299,0.0,19218.997154904228,walking,walking_03,13
8.509930234966856,-5.323666317294342,0.09565550179192514,1.3823947996323098,0.4889684962143751,0.7122533206118016,998.3063143647943,0.0,20305.88225613975,walking,walking_03,14
6.8161229586059395,-3.520162355568674,2.4841381353561323,4.457974307033573,1.984939629494464,3.5963769038811155,981.3740939886549,0.0,19803.27166964443,walking,walking_03,15
8.623068117734158,-3.991620916308779,0.8972873464979306,3.4136456578015473,0.8828152398492052,2.0477478506311946,1001.2915062564732,0.0,20791.492099464405,walking,walking_04,0
8.356304640721794,-4.847343541154958,0.7803683476616637,0.8642551190034679,0.3770815356935247,0.8756014011581877,965.2724903778817,0.0,18874.93911258984,walking,walking_04,1
8.39598714944088,-5.189530791658344,0.6874032591027442,0.8201063181994814,0.38959041785553516,0.5701634998393462,982.6530865256477,0.0,19559.10758367467,walking,walking_04,2
8.180158793324171,-5.180090909052377,0.6343623577344297,0.8079688374204718,0.3835798044187664,0.5408355639878296,962.6626004210997,0.0,18789.858377174227,walking,walking_04,3
8.033122558786411,-5.17844284423674,0.682064727701322,0.9492049525407851,0.45039517625080716,0.4390316575119298,951.0097057720232,0.0,18353.039123575498,walking,walking_04,4
8.264105464472916,-5.1588440760217535,0.35097753264085213,0.9293137416961995,0.43984823276609986,0.6182077086373731,968.7252382590982,0.0,19029.708459192185,walking,walking_04,5
8.419225061782683,-5.016258100066522,0.08972480260964596,0.7151383255874988,0.4707663686761789,0.5682371744720676,972.5795332246321,0.0,19168.540965302578,walking,walking_04,6
8.258087177469273,-5.02493057828961,0.10993992665199319,0.5949740832969543,0.4696060429208669,0.730140636624756,961.1680702006523,0.0,18693.72810822312,walking,walking_04,7
8.066839584196456,-5.1292223159712975,0.12547212658506451,0.9618283542076086,0.42126348074252984,0.818670090005745,951.7684403609941,0.0,18374.045609821787,walking,walking_04,8
8.141930994361338,-5.3840065532260475,0.12784984211126962,1.1662598332115608,0.5691989347081504,0.7915842633081137,972.4052985986984,0.0,19214.18217322129,walking,walking_04,9
8.339341890932333,-5.623675510136768,-0.06873020510932412,0.9181236077238847,0.5962921280489468,0.8409005769599677,1001.4252895107165,0.0,20334.756212762295,walking,walking_04,10
8.135539594322744,-5.405587258965078,0.04519775946332951,0.8270691616697795,0.5334480689371486,0.8839002805991606,971.7386109960578,0.0,19156.91069431013,walking,walking_04,11
7.804316453259401,-5.434045859057494,0.39367219561127703,1.0610927044577052,0.6653748537818444,0.7259699333538963,947.5547790582247,0.0,18245.257414845903,walking,walking_04,12
8.012143043556598,-5.611350396666864,0.4539595432955809,1.0714797330527996,0.6941548752257876,0.737783079058811,974.5519146799812,0.0,19301.567100604752,walking,walking_04,13
8.991108147784917,-5.045922163761023,0.5331281354331007,1.920483510596935,0.6111822154989641,1.1299871022569357,1034.122272650148,0.0,21882.572769997256,walking,walking_04,14
5.932541529638598,-2.939019158031001,3.9870966128026595,4.542994669807964,2.2275599432918023,3.637371225732885,962.3266888453963,0.0,19111.775368096765,walking,walking_04,15
6.779235134823153,-2.9782258105097394,2.719879524424823,3.953412797523245,2.0964271129714636,4.5333188323660565,993.4402239705156,0.0,20146.072983047274,walking,walking_05,0
8.713750670654605,-5.181565299178615,-0.3057797708821417,1.4439171179008132,0.7689107374180539,0.8927825017227973,1014.9931179714082,0.0,20934.270459864652,walking,walking_05,1
7.901320890946821,-5.738550667810922,0.3704071313029889,0.8512369462283598,0.41315249433395634,0.5230400950597468,970.4710464155129,0.0,19083.374372673214,walking,walking_05,2
7.984300753082892,-5.584083682358867,0.11031305170947253,0.7797138789659304,0.5105252662222095,0.722469044706618,968.6916607270267,0.0,19015.4543797324,walking,walking_05,3
8.05098407437103,-5.484825355838043,-0.013192246809150222,0.6677244195774115,0.5464615567122102,0.6287084014022355,966.8493006404673,0.0,18950.435372201442,walking,walking_05,4
7.892236025646479,-5.550514688395491,0.027796924114227295,0.636276781886827,0.4973073509140614,0.6028982775644328,958.2840696106924,0.0,18592.915763511446,walking,walking_05,5
7.730592101511329,-5.753857757105972,0.12673651660331572,0.9302621975022004,0.595018178053745,0.8309815053869821,959.5709186710768,0.0,18685.46325910208,walking,walking_05,6
7.7320151088213676,-6.001575330291131,0.18494676505074356,1.0691338699999922,0.6062539409520474,0.9678779864076277,975.9667302263057,0.0,19351.428083331633,walking,walking_05,7
7.815425530828611,-5.955357907998441,-0.023707671156811595,0.9401453158950797,0.6219838779111606,0.935109835855796,979.1099376538787,0.0,19453.90405104692,walking,walking_05,8
7.806544602519334,-5.8552007627005525,0.017808706913557317,0.8949278722438959,0.5960912510789674,0.7193956730705083,970.0769201528851,0.0,19098.542329613363,walking,walking_05,9
7.3790360171385485,-6.088590101762251,0.17533317419013592,0.8392176293684435,0.4864540690405453,0.7126534882255461,951.4502090794017,0.0,18351.033027785477,walking,walking_05,10
7.435211451366694,-6.214951977585301,0.15248806161260364,0.8443386053771186,0.43585541737126104,0.8337426490247667,964.0280209777018,0.0,18844.729151056636,walking,walking_05,11
7.588892927073469,-6.104703879115557,-0.03710989845973073,0.8965018512214127,0.4411389001765663,0.8588197549947155,968.9515042867496,0.0,19046.479792045306,walking,walking_05,12
7.830563497061681,-6.128018778983993,-0.22575617017167987,0.805533391331225,0.458072674105312,0.6378819842533928,987.6299218142007,0.0,19771.135055090504,walking,walking_05,13
7.731814215881656,-5.902174983361755,0.04060396401569097,0.7656000676355476,0.4267057522098617,0.5536773576647062,965.2982918017221,0.0,18885.684251296476,walking,walking_05,14
7.5737776310756955,-4.972974279312172,1.5722083421612176,2.9393324517284425,1.4079714450097898,2.699034256013531,986.2621475687506,0.0,19969.922392063516,walking,walking_05,15
7.333502947682082,-1.4276827701715509,3.998855274735075,4.035237916708689,1.3915565369946559,3.306422745442733,975.612291194211,0.0,19609.10647974398,walking,walking_06,0
9.653031768220844,-2.702205241930605,1.4432995626420686,1.6605258728463845,1.0839475946182981,0.2981523747093539,1012.0491803232346,0.0,20897.83436997609,walking,walking_06,1
9.109211387056293,-3.1586482476706457,1.2971107845354561,0.9388056109527888,0.4200203526261152,0.3749018389023378,965.0197982720482,0.0,18894.318500883608,walking,walking_06,2
8.853430121836036,-3.3670322822801992,0.9924760635453042,0.9588042654324151,0.38224738042854306,0.3958694988003493,945.3025290937824,0.0,18126.755733773116,walking,walking_06,3
8.61267355234936,-4.071627903466273,0.5993733701079783,0.8442180657555973,0.5498565646605291,0.47619695398398626,948.4142272375982,0.0,18229.007088855906,walking,walking_06,4
8.760051187842784,-4.4192231688836605,0.3228905693148122,0.8670102197363965,0.3669338300261461,0.4819617402682109,974.4812222910789,0.0,19243.561024732044,walking,walking_06,5
8.721098297774189,-4.336614907389939,0.39004973088852085,0.936866350837109,0.37518860186878705,0.45475344910794846,967.618560742303,0.0,18985.29684598462,walking,walking_06,6
8.677060710059273,-4.34247158031271,0.2597889371243931,0.9009592200616618,0.4300846521090309,0.2667852023850974,962.7263265823012,0.0,18795.131577586108,walking,walking_06,7
8.585142501676925,-4.187348994341764,0.07479836689067222,0.9699379057044044,0.337223835400878,0.17820197608008553,946.8829313413339,0.0,18197.034723211953,walking,walking_06,8
8.4302343985047,-4.266005491969561,0.03739087414137567,0.9904776483383171,0.37176575087894304,0.3486564513756917,937.5188469043808,0.0,17838.562589029152,walking,walking_06,9
8.58764256371392,-4.3394835741833,0.0629702080511535,1.0505746352257117,0.4224056828000489,0.6224092582266871,955.948958404364,0.0,18561.622513624854,walking,walking_06,10
8.774939922371296,-4.269529756873545,0.11987074612665714,0.963793327450514,0.41618843122082855,0.5513277438485308,968.9043156716523,0.0,19050.794159603334,walking,walking_06,11
8.85542123967951,-4.226558649178707,-0.13919157971395182,0.8144612092145964,0.43512333745127674,0.3655406554454767,973.4895678521425,0.0,19204.0407101146,walking,walking_06,12
8.79340568214956,-3.9912039872371787,-0.07896767772564835,0.9693046949497687,0.41258968968050946,0.6069665810117438,959.1397793402468,0.0,18670.99215208707,walking,walking_06,13
7.743319069195276,-3.1540786109187384,2.3555088011604366,3.882024927462199,0.9712551030005852,3.1878694412127113,978.5346465952697,0.0,19733.390651504425,walking,walking_06,14
7.240657146831955,-3.050276343569611,3.0668584161974266,4.6361597903544185,2.057371860519282,3.3411817660260548,1000.8429896167775,0.0,20812.651523195833,walking,walking_07,0
8.768149621558912,-5.064613041251596,0.6620490056735397,1.5829008920398495,1.1572641344047665,0.5322444694363698,1015.92416758627,0.0,21027.858526206663,walking,walking_07,1
7.7138121441157175,-5.504469438032671,1.1443795104219456,0.9487494725814895,0.5673158708468418,0.35251296453885445,947.777337421258,0.0,18226.735520399285,walking,walking_07,2
7.422928617458151,-5.840840782782044,1.1913341256705197,0.8255714314827448,0.6884544881560858,0.39399763678401034,945.0858874918582,0.0,18124.67141351664,walking,walking_07,3
7.585409443787854,-6.159191940770005,0.7596290436657992,0.8986777832269542,0.587541425479202,0.39236538554570066,972.0669018997758,0.0,19183.012487525593,walking,walking_07,4
7.702700027311691,-6.109481989735305,0.5639614085055361,0.9970813841593976,0.5819153014425197,0.32756767647871793,976.9863867242254,0.0,19384.515141580574,walking,walking_07,5
7.736137621330492,-6.016976144578722,0.2326702793138196,1.012395006535183,0.6068441559951023,0.4485635985407965,973.9524762329329,0.0,19253.937867658457,walking,walking_07,6
7.5549976223646995,-5.79280610518022,0.27577734113943697,0.9405023355391704,0.5261596632053224,0.5767621381985238,946.7145581894994,0.0,18181.335008158436,walking,walking_07,7
7.352467233484441,-5.988633859037149,0.5861856526497639,0.8919589626803347,0.5740749746347856,0.49821163068291324,943.7718176734087,0.0,18069.32265081399,walking,walking_07,8
7.540918639211943,-6.0967051621639365,0.44870409301736136,0.9795209283660886,0.6195463767933929,0.49362765456726515,964.1251441788672,0.0,18875.780443074647,walking,walking_07,9
7.697237636103774,-6.040975349118011,0.34096967258650546,0.8996970316344396,0.6429661879854772,0.5282457305788296,971.9435888005922,0.0,19180.64702013635,walking,walking_07,10
7.6091186109215325,-5.967133194509179,0.2236382805053239,0.8432747282582983,0.5565808087991294,0.4727138356702953,960.5198221399485,0.0,18704.302795885073,walking,walking_07,11
7.465130810785776,-5.783669861880216,0.2019835382622356,0.8648478307752886,0.4072153325778542,0.39368814267723967,937.6027511723776,0.0,17818.327791026986,walking,walking_07,12
7.46747981177436,-5.988378568129106,0.2841945179559366,0.8363474773125713,0.4958106968093757,0.41017905791610537,949.9786548965906,0.0,18304.72687478751,walking,walking_07,13
8.258677776413734,-5.368989474845655,0.8580293406901712,1.9335083919859335,1.0907389270741041,1.7650615799367995,1008.6015334239522,0.0,20750.828837585836,walking,walking_07,14
5.270708482674878,-2.586254555769641,5.01347705981967,4.218666331113922,2.2025084156000125,4.009562556651116,968.862319833245,0.0,19216.2565562896,walking,walking_07,15
